cube_id,exit_code,wall_seconds
z04736_y03200_x01536,0,99.50
z04736_y03456_x02176,0,36.10
z04736_y03072_x01792,0,121.36
z04736_y03456_x03968,0,26.27
z04736_y03456_x03584,0,29.53
z04736_y03584_x02176,0,17.21
z04736_y03584_x03200,0,11.71
z04736_y03584_x02560,0,19.40
z04736_y03328_x02048,0,68.12
z04736_y03584_x03328,0,12.87
z04736_y03328_x01792,0,71.65
z04736_y03456_x01664,0,52.13
z04736_y03584_x02688,0,23.10
z04736_y03584_x03712,0,15.28
z04736_y03456_x04096,0,36.31
z04736_y03456_x01536,0,57.45
z04736_y03584_x03840,0,16.94
z04736_y03456_x01920,0,55.07
z04736_y02816_x01920,0,203.35
z04736_y03584_x03072,0,25.17
z04736_y03584_x03584,0,21.14
z04736_y03584_x02048,0,35.48
z04736_y03712_x02432,0,8.41
z04736_y03456_x02048,0,59.01
z04736_y03584_x02816,0,29.26
z04736_y03712_x02304,0,10.56
z04736_y03328_x01664,0,86.28
z04736_y03328_x01536,0,91.97
z04736_y03584_x01536,0,44.39
z04736_y03712_x02560,0,9.68
z04736_y03712_x02688,0,9.56
z04736_y03584_x04096,0,22.81
z04736_y03584_x03456,0,27.72
z04736_y03584_x02944,0,32.79
z04736_y03712_x02176,0,19.30
z04736_y03712_x02816,0,12.03
z04736_y03712_x02048,0,21.71
z04736_y03712_x04096,0,9.24
z04736_y03712_x03712,0,13.33
z04736_y03200_x01664,0,132.81
z04736_y03712_x03584,0,18.73
z04736_y03712_x02944,0,22.28
z04736_y03712_x03072,0,25.91
z04736_y03840_x01664,0,19.39
z04736_y03712_x01664,0,38.32
z04736_y03584_x01664,0,65.24
z04736_y03584_x01792,0,66.01
z04736_y03712_x03840,0,24.38
z04736_y03584_x03968,0,45.55
z04736_y03840_x01536,0,25.82
z04736_y03712_x01920,0,45.80
z04736_y03840_x02048,0,30.06
z04736_y03840_x04096,0,10.27
z04736_y03840_x02560,0,29.64
z04736_y03840_x02432,0,32.75
z04736_y03456_x01792,0,98.13
z04736_y03840_x02176,0,35.51
z04736_y03712_x01536,0,58.65
z04736_y03712_x03968,0,41.71
z04736_y03712_x03328,0,44.34
z04736_y03712_x01792,0,55.94
z04736_y03840_x02688,0,35.41
z04736_y02816_x01792,0,253.26
z04736_y03840_x03456,0,28.51
z04736_y03840_x02304,0,42.38
z04736_y03840_x03328,0,28.97
z04736_y03840_x03200,0,32.60
z04736_y03712_x03200,0,49.57
z04736_y03840_x03968,0,25.57
z04736_y03968_x01536,0,24.86
z04736_y03840_x03584,0,29.44
z04736_y03840_x01792,0,48.69
z04736_y03840_x02816,0,43.34
z04736_y03840_x01920,0,49.08
z04736_y03584_x01920,0,91.32
z04736_y03840_x03840,0,30.49
z04736_y03840_x03712,0,33.39
z04736_y03968_x04096,0,9.28
z04736_y03840_x02944,0,46.05
z04736_y03968_x01792,0,30.54
z04736_y03840_x03072,0,45.15
z04736_y03968_x03968,0,11.74
z04736_y03968_x01664,0,32.48
z04736_y03968_x02176,0,30.05
z04736_y03968_x03328,0,22.40
z04736_y03712_x03456,0,67.27
z04736_y03968_x03200,0,23.74
z04736_y03968_x03456,0,21.64
z04736_y03968_x02304,0,31.15
z04736_y03968_x02048,0,33.94
z04736_y03968_x03584,0,22.21
z04736_y03968_x02432,0,33.48
z04736_y03968_x01920,0,37.95
z04736_y03968_x03712,0,24.69
z04736_y03968_x03072,0,31.02
z04736_y04096_x03840,0,12.14
z04736_y04096_x03072,0,20.62
z04736_y04096_x02944,0,21.58
z04736_y04096_x03456,0,15.30
z04736_y03968_x03840,0,34.70
z04736_y04096_x04096,0,13.77
z04736_y04096_x02816,0,25.27
z04736_y04096_x02304,0,29.44
z04736_y04096_x03968,0,15.30
z04736_y03968_x02944,0,40.91
z04736_y04096_x02560,0,30.96
z04736_y04096_x01536,0,37.58
z04736_y04096_x02176,0,36.59
z04736_y04096_x03712,0,24.87
z04736_y04096_x03328,0,31.84
z04736_y04096_x02432,0,36.97
z04736_y04096_x03584,0,27.20
z04736_y03968_x02816,0,56.47
z04736_y04096_x03200,0,39.22
z04736_y03968_x02688,0,59.73
z04736_y03968_x02560,0,62.25
z04736_y04096_x02688,0,44.75
z04736_y04096_x01920,0,50.72
z04736_y04224_x01536,0,35.35
z04736_y04224_x01664,0,35.12
z04736_y04224_x03328,0,21.82
z04736_y04224_x03712,0,17.98
z04736_y04224_x03584,0,18.63
z04736_y04224_x02560,0,25.46
z04736_y04224_x02944,0,24.10
z04736_y04224_x02688,0,25.45
z04736_y04224_x03456,0,25.16
z04736_y04224_x03840,0,19.38
z04736_y04224_x02432,0,29.62
z04736_y04096_x01792,0,61.67
z04736_y04224_x03968,0,23.06
z04736_y04224_x02816,0,32.42
z04736_y04096_x01664,0,64.92
z04736_y04224_x02304,0,37.60
z04736_y04224_x03072,0,33.94
z04736_y04224_x03200,0,36.32
z04736_y04096_x02048,0,68.98
z04736_y04224_x04096,0,31.65
z04736_y04352_x02560,0,19.99
z04736_y04352_x01920,0,26.62
z04736_y04352_x01792,0,31.55
z04736_y04352_x02688,0,31.20
z04736_y04224_x01792,0,66.11
z04736_y04352_x03328,0,32.72
z04736_y04480_x02176,0,19.00
z04736_y04352_x02816,0,36.07
z04736_y04352_x01536,0,51.12
z04736_y04480_x02560,0,19.11
z04736_y04352_x02048,0,44.93
z04736_y04352_x03968,0,31.56
z04736_y04352_x03456,0,38.90
z04736_y04352_x02944,0,39.89
z04736_y04352_x03840,0,36.99
z04736_y04608_x01536,-2,0.00
z04736_y04480_x03200,0,5.68
z04736_y04480_x04096,0,0.95
z04736_y04480_x03072,0,7.68
z04736_y04480_x02432,0,22.96
z04736_y04352_x04096,0,33.03
z04736_y04352_x03072,0,41.68
z04736_y04224_x02176,0,75.48
z04736_y04480_x02304,0,26.43
z04736_y04480_x02688,0,21.60
z04736_y04480_x03328,0,9.82
z04736_y04608_x02688,0,2.47
z04736_y04608_x02816,0,1.36
z04736_y04608_x03200,-2,0.00
z04736_y04608_x03328,-2,0.00
z04736_y04608_x03456,-2,0.00
z04736_y04608_x02944,0,0.85
z04736_y04608_x03584,-2,0.00
z04736_y04608_x03712,-2,0.00
z04736_y04608_x03840,-2,0.00
z04736_y04608_x03968,-2,0.00
z04736_y04608_x04096,-2,0.00
z04736_y04352_x03584,0,43.61
z04736_y04480_x03584,0,8.65
z04736_y04608_x02560,0,3.66
z04736_y04608_x02432,0,7.03
z04736_y04352_x01664,0,63.07
z04736_y04480_x02048,0,37.99
z04736_y04480_x03456,0,14.74
z04736_y04480_x03968,0,12.47
z04736_y04224_x02048,0,86.44
z04736_y04352_x02432,0,55.49
z04736_y04352_x02304,0,57.44
z04736_y04608_x02176,0,13.74
z04736_y04480_x03712,0,15.92
z04736_y04480_x02816,0,26.04
z04736_y04608_x01664,0,15.37
z04736_y04352_x02176,0,60.90
z04736_y04480_x03840,0,17.73
z04736_y04608_x02304,0,16.72
z04736_y04352_x03200,0,57.67
z04736_y04480_x02944,0,27.39
z04736_y04352_x03712,0,55.64
z04736_y04224_x01920,0,99.87
z04736_y04608_x02048,0,24.08
z04736_y04608_x01920,0,32.58
z04736_y04480_x01920,0,67.97
z04736_y04480_x01536,0,71.49
z04736_y04480_x01664,0,71.32
z04736_y04480_x01792,0,72.65
z04736_y04608_x01792,0,51.69
