group,color,action,charts,faces,vertices,mean_radius,radius_spread,circumference,wraps,shift_u,shift_v,overlap_before,overlap_after,intra_overlap,intra_wrongwind
612,#58e4ae,settled,1,185,112,779.369,5.81447,4896.92,0,0,0,0,0,0,0
613,#d485d5,settled,1,21,22,750.509,1.37005,4715.58,0,0,0,0,0,0,0
614,#9ddb48,settled,2,145,100,748.919,25.9877,4705.6,0,0,0,0,0,10,0
615,#667d70,settled,2,140,96,799.881,17.8335,5025.8,0,0,0,0,0,26,0
616,#e2d296,settled,1,7,9,692.815,11.5737,4353.08,0,0,0,0,0,0,0
617,#aa74bd,settled,2,178,119,884.079,26.488,5554.83,0,0,0,0,0,0,0
618,#73c9e4,settled,2,147,108,766.213,34.4688,4814.26,0,0,0,0,0,0,0
619,#ef6b58,settled,1,385,229,695.695,7.05901,4371.18,0,0,0,0,0,0,0
620,#b8c07e,settled,1,95,72,709.369,6.83877,4457.1,0,0,0,0,0,0,0
621,#8062a5,settled,1,28,25,871.026,1.59053,5472.82,0,0,0,0,0,0,0
622,#49b8cc,settled,1,30,24,872.828,2.18827,5484.14,0,0,0,0,0,0,0
623,#c55940,settled,1,25,21,874.286,1.33896,5493.3,0,0,0,0,0,0,0
624,#8eaf66,settled,1,15,13,881.848,2.1439,5540.81,0,0,0,0,0,0,0
625,#56518e,settled,1,73,49,897.178,15.6081,5637.13,0,0,0,0,0,0,0
626,#d2a5b4,settled,1,21,18,637.809,4.89466,4007.47,0,0,0,0,0,0,0
627,#9b48db,settled,1,53,37,638.228,3.40599,4010.11,0,0,0,66,66,0,0
628,#649d4f,settled,1,66,47,552.97,3.11325,3474.41,0,0,0,449,449,0,0
629,#e0f275,settled,1,16,15,555.534,0.823231,3490.52,0,0,0,89,89,0,0
630,#a8949c,settled,1,44,34,558.158,2.64297,3507.01,0,0,0,299,299,0,0
631,#71e9c3,settled,1,27,21,624.647,2.2246,3924.77,0,0,0,63,63,0,0
632,#ed8bea,settled,1,30,23,632.872,3.11948,3976.45,0,0,0,0,0,0,0
633,#b6e05d,settled,1,8,10,527.612,1.54875,3315.08,0,0,0,38,38,0,0
634,#7e8285,settled,1,8,10,550.472,1.09627,3458.71,0,0,0,0,0,0,0
635,#47d8ab,settled,1,82,57,541.352,3.64196,3401.42,0,0,0,0,0,0,0
636,#c379d2,settled,6,728,454,607.272,252.675,3815.6,0,0,0,3394,3394,7,0
637,#8ccf46,settled,2,417,244,851.623,142.565,5350.91,0,0,0,0,0,17,1
638,#54716d,settled,1,348,211,742.907,5.78762,4667.82,0,0,0,0,0,0,0
639,#d0c693,settled,2,261,165,777.366,96.1266,4884.33,0,0,0,0,0,3,0
640,#9968ba,settled,1,74,50,905.936,28.67,5692.17,0,0,0,0,0,0,0
641,#62bde1,settled,1,24,20,643.2,3.14836,4041.35,0,0,0,79,79,0,0
642,#dd5f55,settled,1,393,216,708.304,3.99035,4450.41,0,0,0,516,516,0,0
643,#a6b47b,settled,1,259,160,577.852,8.79241,3630.75,0,0,0,1434,1434,0,0
644,#6f56a3,settled,1,7,8,582.845,1.92861,3662.12,0,0,0,23,23,0,0
645,#ebabc9,settled,1,9,14,583.854,3.4883,3668.46,0,0,0,0,0,0,0
646,#b34df0,settled,1,28,25,585.389,4.60577,3678.1,0,0,0,0,0,0,0
647,#7ca364,settled,1,18,17,401.775,1.32638,2524.43,0,0,0,0,0,0,0
648,#45458b,settled,1,21,17,401.42,1.61496,2522.2,0,0,0,0,0,0,0
649,#c19ab1,settled,1,73,50,400.074,15.7133,2513.74,0,0,0,0,0,0,0
650,#89efd8,settled,1,48,36,639.019,3.25498,4015.07,0,0,0,0,0,0,0
651,#52914c,settled,1,31,24,653.561,5.29987,4106.45,0,0,0,115,115,0,0
652,#cee672,settled,1,14,13,224.877,1.77014,1412.94,0,0,0,0,0,0,0
653,#97889a,settled,1,15,13,215.619,1.20395,1354.77,0,0,0,31,31,0,0
654,#5fddc0,settled,1,32,30,216.338,4.34193,1359.29,0,0,0,31,31,0,0
655,#db7fe7,settled,1,22,20,215.052,3.8569,1351.21,0,0,0,0,0,0,0
656,#a4d45b,settled,1,8,9,238.923,2.9387,1501.2,0,0,0,0,0,0,0
657,#6d7782,settled,1,8,9,241.556,1.11719,1517.74,0,0,0,0,0,0,0
658,#e9cba8,settled,1,79,66,244.412,5.7202,1535.69,0,0,0,0,0,0,0
659,#b16dcf,settled,1,72,50,258.089,8.04908,1621.62,0,0,0,0,0,0,0
660,#7ac343,settled,2,159,109,205.129,11.2003,1288.86,0,0,0,0,0,0,0
661,#43656a,settled,2,144,99,214.612,55.602,1348.45,0,0,0,0,0,0,0
662,#bfba90,settled,1,43,36,336.705,11.0271,2115.58,0,0,0,73,73,0,0
663,#875cb8,settled,1,22,21,255.819,4.76349,1607.36,0,0,0,0,0,0,0
664,#50b1de,settled,1,43,31,263.537,4.06958,1655.85,0,0,0,39,39,0,0
665,#cc5352,settled,1,105,70,260.531,6.09209,1636.97,0,0,0,0,0,0,0
666,#95a879,settled,1,106,66,287.924,3.24992,1809.08,0,0,0,0,0,0,0
667,#5d4aa0,settled,1,35,27,283.915,2.47854,1783.89,0,0,0,0,0,0,0
668,#d99fc6,settled,1,55,37,346.187,3.56301,2175.16,0,0,0,0,0,0,0
669,#a241ee,settled,1,7,8,327.641,31.9434,2058.63,0,0,0,5,5,0,0
670,#6b9761,settled,1,14,14,332.294,31.5263,2087.86,0,0,0,38,38,0,0
671,#e7eb87,settled,1,108,71,370.155,98.2657,2325.75,0,0,0,30,30,0,0
672,#af8eaf,settled,1,20,17,393.567,2.05721,2472.85,0,0,0,26,26,0,0
673,#78e3d5,settled,1,10,10,465.891,17.7016,2927.28,0,0,0,30,30,0,0
674,#418549,settled,3,114,86,428.143,17.5256,2690.1,0,0,0,225,225,13,0
675,#bdda70,settled,1,122,75,696.74,52.7056,4377.75,0,0,0,0,0,0,0
676,#857c97,settled,1,19,17,633.913,20.6443,3983,0,0,0,0,0,0,0
677,#4ed2bd,settled,2,70,54,642.66,47.2885,4037.95,0,0,0,0,0,14,1
678,#ca73e4,settled,1,25,22,476.744,12.6099,2995.47,0,0,0,54,54,0,0
679,#93c858,settled,1,94,62,458.673,3.33863,2881.93,0,0,0,0,0,0,0
680,#5b6b7f,settled,1,99,75,455.238,5.1729,2860.34,0,0,0,0,0,0,0
681,#d7bfa5,settled,1,103,64,189.65,4.65354,1191.61,0,0,0,0,0,0,0
682,#a062cd,settled,1,17,16,167.727,3.24923,1053.86,0,0,0,0,0,0,0
683,#69b740,settled,1,78,50,172.141,7.44003,1081.59,0,0,0,0,0,0,0
684,#e45867,settled,1,66,49,158.562,10.9125,996.274,0,0,0,147,147,0,0
685,#adae8e,settled,1,183,114,239.425,5.12466,1504.35,0,0,0,0,0,0,0
686,#7650b5,settled,1,31,25,170.428,1.97945,1070.83,0,0,0,0,0,0,0
687,#f2a5db,settled,1,48,36,282.547,1.95805,1775.3,0,0,0,0,0,0,0
688,#ba474f,settled,1,51,37,282.869,3.80408,1777.32,0,0,0,0,0,0,0
689,#839c76,settled,1,14,13,450.043,27.0372,2827.7,0,0,0,161,161,0,0
690,#4cf29c,settled,1,49,34,662.466,45.2968,4162.4,0,0,0,0,0,0,0
691,#c893c4,settled,1,96,66,660.713,44.6192,4151.38,0,0,0,0,0,0,0
692,#90e9ea,settled,1,17,16,672.025,2.07042,4222.46,0,0,0,0,0,0,0
693,#598b5e,settled,1,7,9,255.814,17.2045,1607.32,0,0,0,66,66,0,0
694,#d5e085,settled,1,33,26,267.645,37.3351,1681.66,0,0,0,58,58,0,0
695,#9e82ac,settled,1,68,47,179.654,17.5465,1128.8,0,0,0,0,0,0,0
696,#66d7d2,settled,1,89,61,20.1118,27.6502,126.366,0,0,0,0,0,0,0
697,#e27946,settled,1,33,26,581.71,3.12312,3654.99,0,0,0,0,0,0,0
698,#abce6d,settled,1,16,16,700.712,14.2589,4402.7,0,0,0,0,0,0,0
699,#747094,settled,1,7,9,575.479,23.9592,3615.84,0,0,0,359,359,0,0
700,#f0c5ba,settled,1,40,36,580.101,2.55704,3644.88,0,0,0,0,0,0,0
701,#b867e2,settled,1,392,223,573.973,14.9675,3606.38,0,0,0,359,359,0,0
702,#81bd55,settled,1,11,11,143.899,1.5877,904.144,0,0,0,0,0,0,0
703,#4a5f7c,settled,1,22,20,101.812,4.51281,639.702,0,0,0,22,22,0,0
704,#c6b3a3,settled,1,37,29,172.053,11.6739,1081.04,0,0,0,0,0,0,0
705,#8e56ca,settled,1,38,29,228.969,16.2083,1438.65,0,0,0,0,0,0,0
706,#57abf0,settled,1,76,50,149.23,21.0367,937.641,0,0,0,0,0,0,0
707,#d34d64,settled,1,14,13,540.347,16.7938,3395.1,0,0,0,0,0,0,0
708,#9ca28b,settled,1,9,11,394.66,2.58109,2479.72,0,0,0,31,31,0,0
709,#6444b2,settled,1,20,18,202.786,0.915041,1274.14,0,0,0,0,0,0,0
710,#e099d9,settled,1,16,17,238.93,0.52477,1501.24,0,0,0,0,0,0,0
711,#a9ee4c,settled,1,16,16,311.064,5.19817,1954.47,0,0,0,0,0,0,0
712,#729073,settled,2,77,63,337.938,45.2868,2123.33,0,0,0,0,0,16,0
713,#eee59a,settled,1,77,50,396.382,5.83955,2490.54,0,0,0,174,174,0,0
714,#b687c1,settled,1,190,112,392.632,1.71746,2466.98,0,0,0,257,257,0,0
715,#7fdde7,settled,1,28,21,395.303,2.77953,2483.76,0,0,0,51,51,0,0
716,#487f5b,settled,1,60,44,396.788,3.60287,2493.09,0,0,0,72,72,0,0
717,#c4d482,settled,1,21,19,363.003,47.3439,2280.82,0,0,0,0,0,0,0
718,#8c76a9,settled,1,18,15,335.208,1.41088,2106.18,0,0,0,0,0,0,0
719,#55cbcf,settled,1,64,50,335.63,4.46198,2108.82,0,0,0,0,0,0,0
720,#d16d43,settled,1,7,9,351.983,0.787812,2211.58,0,0,0,0,0,0,0
721,#9ac26a,settled,1,44,33,356.341,3.30639,2238.95,0,0,0,59,59,0,0
722,#626491,settled,1,66,45,359.98,5.21457,2261.82,0,0,0,108,108,0,0
723,#deb9b8,settled,1,24,21,361.872,0.891226,2273.71,0,0,0,24,24,0,0
724,#a75bdf,settled,1,17,16,371.127,1.57227,2331.86,0,0,0,42,42,0,0
725,#70b152,settled,1,19,19,371.709,2.13518,2335.52,0,0,0,51,51,0,0
726,#eb5279,settled,1,14,15,373.262,1.98865,2345.27,0,0,0,19,19,0,0
727,#b4a8a0,settled,1,80,56,388.308,2.76247,2439.81,0,0,0,2,2,0,0
728,#7d4ac7,settled,1,73,50,861.562,25.7814,5413.36,0,0,0,322,322,0,0
729,#469fee,settled,1,44,34,849.71,1.71671,5338.89,0,0,0,115,115,0,0
730,#c14162,settled,1,13,17,866.229,1.71428,5442.68,0,0,0,0,0,0,0
731,#8a9688,settled,1,35,31,853.211,1.9721,5360.88,0,0,0,40,40,0,0
732,#53ebaf,settled,2,138,100,742.306,22.3612,4664.05,0,0,0,0,0,29,0
733,#cf8dd6,settled,1,31,25,761.122,2.32027,4782.27,0,0,0,0,0,0,0
734,#97e249,settled,1,23,20,761.415,2.25353,4784.11,0,0,0,0,0,0,0
735,#608570,settled,1,11,12,762.1,1.8896,4788.41,0,0,0,2,2,0,0
736,#dcd997,settled,1,13,14,761.99,1.27739,4787.72,0,0,0,2,2,0,0
737,#a57bbe,settled,1,134,81,771.932,4.20536,4850.19,0,0,0,0,0,0,0
