group,color,action,charts,faces,vertices,mean_radius,radius_spread,circumference,wraps,shift_u,shift_v,overlap_before,overlap_after,intra_overlap,intra_wrongwind
1749,#708741,settled,1,86,64,1004.38,4.24188,6310.72,0,0,0,0,0,0,0
1750,#ebdb67,settled,1,36,27,1050.9,1.83462,6602.98,0,0,0,0,0,0,0
1751,#b47e8e,settled,2,99,75,1086.45,12.076,6826.37,0,0,0,0,0,38,0
1752,#7dd3b5,settled,1,76,50,1060.38,8.70866,6662.55,0,0,0,0,0,0,0
1753,#4675dc,settled,1,28,24,1005.47,3.10308,6317.55,0,0,0,44,44,0,0
1754,#c1ca4f,settled,1,44,32,1006.52,2.20164,6324.12,0,0,0,0,0,0,0
1755,#8a6c77,settled,1,29,24,996.481,3.24946,6261.08,0,0,0,0,0,0,0
1756,#53c19d,settled,1,155,96,995.485,5.22696,6254.82,0,0,0,0,0,0,0
1757,#cf63c4,settled,1,18,18,995.658,1.68578,6255.9,0,0,0,0,0,0,0
1758,#97b8eb,settled,1,136,96,986.633,4.78329,6199.2,0,0,0,2,2,0,0
1759,#605b5f,settled,1,231,147,985.936,2.62027,6194.82,0,0,0,0,0,0,0
1760,#dcaf85,settled,1,70,52,992.544,3.40785,6236.34,0,0,0,0,0,0,0
1761,#a551ac,settled,1,68,50,989.235,6.00397,6215.54,0,0,0,2,2,0,0
1762,#6da7d3,settled,1,19,17,991.692,4.76767,6230.98,0,0,0,0,0,0,0
1763,#e94847,settled,1,41,40,992.692,3.20709,6237.26,0,0,0,0,0,0,0
1764,#b29e6d,settled,1,54,39,982.866,10.6035,6175.53,0,0,0,0,0,0,0
1765,#7b4095,settled,1,24,23,994.171,2.46196,6246.56,0,0,0,0,0,0,0
1766,#4395bb,settled,1,7,8,994.293,1.39668,6247.32,0,0,0,0,0,0,0
1767,#bfeae2,settled,1,26,22,965.385,0.95171,6065.7,0,0,0,0,0,0,0
1768,#888c56,settled,1,17,15,1008.13,1.33823,6334.24,0,0,0,0,0,0,0
1769,#51e27c,settled,1,204,113,979.026,6.17209,6151.4,0,0,0,0,0,0,0
1770,#cd83a3,settled,1,55,42,1013.44,3.02846,6367.61,0,0,0,0,0,0,0
1771,#95d9ca,settled,1,12,12,1024.99,1.89673,6440.23,0,0,0,0,0,0,0
1772,#5e7bf1,settled,1,54,50,1034.1,62.9561,6497.44,0,0,0,137,137,0,0
1773,#dacf64,settled,1,16,15,991.038,2.96461,6226.87,0,0,0,0,0,0,0
1774,#a3728c,settled,1,7,10,985.649,3.32341,6193.02,0,0,0,0,0,0,0
1775,#6bc7b2,settled,2,104,80,1036.1,14.7635,6510.04,0,0,0,18,18,46,0
1776,#e769d9,settled,1,18,19,992.202,2.44334,6234.19,0,0,0,0,0,0,0
1777,#b0be4d,settled,1,18,16,990.684,1.86572,6224.65,0,0,0,1,1,0,0
1778,#796074,settled,1,13,12,989.527,1.46901,6217.38,0,0,0,1,1,0,0
1779,#41b69a,settled,1,128,87,966.826,4.58189,6074.75,0,0,0,0,0,0,0
1780,#bd57c1,settled,1,51,36,1006.55,4.37777,6324.36,0,0,0,0,0,0,0
1781,#86ace8,settled,1,70,50,971.779,10.4895,6105.87,0,0,0,0,0,0,0
1782,#4f4f5c,settled,1,20,21,971.368,2.91274,6103.29,0,0,0,0,0,0,0
1783,#cba382,settled,1,12,13,974.185,3.15937,6120.98,0,0,0,0,0,0,0
1784,#9346aa,settled,1,62,50,992.488,13.108,6235.99,0,0,0,8,8,0,0
1785,#5c9bd0,settled,1,263,155,999.495,5.14278,6280.01,0,0,0,129,129,0,0
1786,#d8f043,settled,1,66,46,1003.51,3.0609,6305.24,0,0,0,18,18,0,0
1787,#a1926b,settled,1,31,25,1023.04,2.26351,6427.92,0,0,0,0,0,0,0
1788,#69e791,settled,1,10,11,1062.76,6.76186,6677.49,0,0,0,0,0,0,0
1789,#e589b8,settled,1,22,20,1042.71,11.2471,6551.54,0,0,0,39,39,0,0
1790,#aededf,settled,1,146,89,1036.9,2.06483,6515.04,0,0,0,39,39,0,0
1791,#778053,settled,1,78,50,1016.86,4.75607,6389.09,0,0,0,192,192,0,0
1792,#3fd679,settled,1,22,18,1025.94,1.40269,6446.14,0,0,0,0,0,0,0
1793,#bb77a1,settled,1,25,21,1010.29,3.3247,6347.82,0,0,0,0,0,0,0
1794,#84cdc7,settled,1,24,22,1016.19,3.08156,6384.88,0,0,0,0,0,0,0
1795,#4d6fee,settled,1,17,16,1026.27,3.2119,6448.27,0,0,0,8,8,0,0
1796,#c8c462,settled,1,134,86,1034.14,7.04304,6497.7,0,0,0,26,26,0,0
1797,#916689,settled,1,18,18,1033.43,2.63557,6493.24,0,0,0,10,10,0,0
1798,#5abbaf,settled,1,29,26,1037.43,2.39213,6518.38,0,0,0,20,20,0,0
1799,#d65dd6,settled,1,52,37,1054.16,3.95874,6623.46,0,0,0,0,0,0,0
1800,#9eb24a,settled,1,75,50,1035.5,12.7494,6506.26,0,0,0,8,8,0,0
1801,#675471,settled,1,173,103,1030.61,4.71424,6475.54,0,0,0,192,192,0,0
1802,#e3a997,settled,1,99,67,1028.98,3.9152,6465.3,0,0,0,0,0,0,0
1803,#ac4bbf,settled,1,40,29,1033.04,3.65833,6490.77,0,0,0,0,0,0,0
1804,#74a1e5,settled,1,34,30,1065.71,3.44143,6696.07,0,0,0,0,0,0,0
1805,#f04259,settled,1,22,18,1058.27,1.68143,6649.32,0,0,0,49,49,0,0
1806,#b99780,settled,1,59,42,1079.34,1.46161,6781.71,0,0,0,0,0,0,0
1807,#82eda6,settled,1,120,77,1083.04,2.82198,6804.94,0,0,0,0,0,0,0
1808,#4a8fcd,settled,1,148,96,1080.48,6.44436,6788.83,0,0,0,0,0,0,0
1809,#c6e441,settled,1,17,18,1087.37,4.41557,6832.14,0,0,0,30,30,0,0
1810,#8f8668,settled,1,13,14,1088.11,1.33263,6836.82,0,0,0,0,0,0,0
1811,#58db8e,settled,1,50,35,1078.97,3.93595,6779.38,0,0,0,0,0,0,0
1812,#d47db6,settled,1,23,20,1089.73,2.69045,6846.99,0,0,0,19,19,0,0
1813,#9cd2dc,settled,1,132,78,1093.07,7.61033,6867.98,0,0,0,11,11,0,0
1814,#657450,settled,1,76,50,1093.9,13.1668,6873.21,0,0,0,49,49,0,0
1815,#e1c977,settled,1,39,31,1091.28,3.71334,6856.72,0,0,0,0,0,0,0
1816,#aa6b9e,settled,1,72,50,1109.28,9.24172,6969.8,0,0,0,0,0,0,0
1817,#72c1c4,settled,1,116,71,1069.44,3.14303,6719.47,0,0,0,103,103,0,0
1818,#ee62eb,settled,1,27,23,1070.79,3.42755,6727.98,0,0,0,68,68,0,0
1819,#b7b85f,settled,1,24,20,1071.28,3.09326,6731.04,0,0,0,9,9,0,0
1820,#805a86,settled,1,27,21,1071.21,2.86323,6730.59,0,0,0,26,26,0,0
1821,#48afac,settled,1,11,12,1153.06,9.28942,7244.89,0,0,0,0,0,0,0
1822,#c451d4,settled,2,147,99,1235.21,21.7134,7761.05,0,0,0,0,0,0,0
1823,#8da647,settled,1,77,50,1348.64,13.3087,8473.73,0,0,0,0,0,0,0
1824,#56486e,settled,1,9,10,1357.59,3.60521,8529.98,0,0,0,0,0,0,0
1825,#d29d95,settled,6,424,299,1637.54,23.6516,10288.9,0,0,0,0,0,72,0
1826,#9a3fbc,settled,2,97,73,1678.46,3.07315,10546.1,0,0,0,0,0,0,0
1827,#6395e2,settled,1,52,37,1764.26,2.29228,11085.1,0,0,0,0,0,0,0
1828,#dfe956,settled,1,88,63,1766.96,3.64401,11102.2,0,0,0,11,11,0,0
1829,#a88c7d,settled,1,58,46,1763.64,20.9354,11081.3,0,0,0,267,267,0,0
1830,#70e1a3,settled,1,64,50,1759.26,8.12291,11053.7,0,0,0,91,91,0,0
1831,#ec82cb,settled,1,283,162,1769.33,2.51816,11117,0,0,0,101,101,0,0
1832,#b5d8f1,settled,1,69,61,1770.59,3.90226,11124.9,0,0,0,64,64,0,0
1833,#7e7a65,settled,1,21,20,1772.87,1.4023,11139.3,0,0,0,0,0,0,0
1834,#46cf8c,settled,1,47,46,1772.65,1.39941,11137.9,0,0,0,0,0,0,0
1835,#c271b3,settled,1,61,51,1717.04,5.03046,10788.5,0,0,0,152,152,0,0
1836,#8bc6d9,settled,1,75,50,1719.5,5.44153,10803.9,0,0,0,0,0,0,0
1837,#54694d,settled,1,16,16,1438.5,3.49452,9038.39,0,0,0,38,38,0,0
1838,#cfbd74,settled,1,19,19,1416.32,1.21261,8898.98,0,0,0,22,22,0,0
1839,#985f9b,settled,1,52,46,1335.33,4.9073,8390.11,0,0,0,0,0,0,0
1840,#61b5c1,settled,1,11,11,1340.76,1.04725,8424.22,0,0,0,0,0,0,0
1841,#dd56e9,settled,1,17,17,1335.52,1.89164,8391.35,0,0,0,0,0,0,0
1842,#a5ac5c,settled,2,147,100,1318.9,21.2401,8286.92,0,0,0,2613,2613,8,0
1843,#6e4e83,settled,1,70,50,1347.81,13.6084,8468.52,0,0,0,0,0,0,0
1844,#eaa3aa,settled,1,14,14,1296.15,2.52356,8143.98,0,0,0,0,0,0,0
1845,#b345d1,settled,1,9,10,1302.8,1.37424,8185.75,0,0,0,0,0,0,0
1846,#7b9a44,settled,1,30,24,1283.14,3.45692,8062.18,0,0,0,68,68,0,0
1847,#44f06b,settled,1,13,14,1283.29,2.71927,8063.18,0,0,0,45,45,0,0
1848,#c09192,settled,1,17,16,1282.39,2.45423,8057.48,0,0,0,23,23,0,0
1849,#89e7b8,settled,1,26,22,1317.39,3.77015,8277.41,0,0,0,0,0,0,0
1850,#5189e0,settled,1,12,13,1182.22,1.34328,7428.1,0,0,0,0,0,0,0
1851,#cddd53,settled,1,27,22,1184.74,1.73104,7443.96,0,0,0,0,0,0,0
1852,#96807a,settled,1,104,67,1181.58,3.08148,7424.09,0,0,0,136,136,0,0
1853,#5fd5a1,settled,1,26,22,1194.33,1.82267,7504.23,0,0,0,73,73,0,0
1854,#db77c8,settled,1,23,18,1228.66,2.66218,7719.91,0,0,0,0,0,0,0
1855,#a3ccee,settled,1,75,50,1228.69,5.95572,7720.1,0,0,0,0,0,0,0
1856,#6c6e62,settled,1,43,32,1194.34,2.53548,7504.24,0,0,0,51,51,0,0
1857,#e8c389,settled,1,35,31,1199.48,1.79149,7536.57,0,0,0,42,42,0,0
1858,#b165b0,settled,3,261,174,1178.4,30.8671,7404.09,0,0,0,0,0,10,0
1859,#79bad6,settled,1,77,50,1117.06,11.5574,7018.72,0,0,0,0,0,0,0
1860,#425d4a,settled,1,73,50,1161.18,26.528,7295.89,0,0,0,0,0,0,0
1861,#beb171,settled,1,24,21,1152.05,2.77385,7238.55,0,0,0,0,0,0,0
1862,#875498,settled,1,19,17,1134.34,2.81635,7127.24,0,0,0,0,0,0,0
1863,#4fa9bf,settled,1,360,205,1152.42,4.7233,7240.87,0,0,0,0,0,0,0
1864,#cb4ae6,settled,1,69,50,1108.61,26.3077,6965.58,0,0,0,0,0,0,0
1865,#94a059,settled,2,129,90,1105.45,7.52464,6945.72,0,0,0,0,0,3,0
1866,#5d4280,settled,1,47,39,1145.47,7.42829,7197.22,0,0,0,74,74,0,0
1867,#d997a7,settled,1,30,30,1152.19,31.6584,7239.41,0,0,0,179,179,0,0
1868,#a1eccd,settled,1,57,40,1150.84,7.62989,7230.97,0,0,0,195,195,0,0
1869,#6a8e41,settled,1,75,50,1139.12,7.91689,7157.31,0,0,0,266,266,0,0
1870,#e6e368,settled,1,61,44,1133.01,3.16862,7118.92,0,0,0,0,0,0,0
1871,#af858f,settled,1,54,37,1143.31,5.75559,7183.62,0,0,0,0,0,0,0
1872,#77dbb6,settled,3,230,150,1196.8,11.7742,7519.74,0,0,0,0,0,25,0
1873,#407ddd,settled,1,76,50,1128.96,2.88003,7093.49,0,0,0,0,0,0,0
1874,#bcd250,settled,1,68,50,1165.1,4.67934,7320.57,0,0,0,0,0,0,0
1875,#857477,settled,1,21,18,1134.95,3.45417,7131.11,0,0,0,0,0,0,0
1876,#4dc99e,settled,1,163,102,1094.63,6.45106,6877.75,0,0,0,0,0,0,0
1877,#c96bc5,settled,1,23,19,1201.34,3.94523,7548.22,0,0,0,0,0,0,0
1878,#92c0eb,settled,2,114,82,1207.74,13.6557,7588.45,0,0,0,0,0,0,0
1879,#5b625f,settled,2,422,248,1178.86,9.94105,7406.99,0,0,0,0,0,0,0
1880,#d6b786,settled,1,76,50,1193.7,12.2732,7500.22,0,0,0,0,0,0,0
1881,#9f59ad,settled,3,109,88,1628.74,24.2764,10233.7,0,0,0,126,126,5,0
1882,#68afd4,settled,1,68,49,1756.67,3.33579,11037.5,0,0,0,11,11,0,0
1883,#e45048,settled,1,96,60,1749.14,4.68534,10990.2,0,0,0,3,3,0,0
1884,#aca56e,settled,1,66,49,1754.47,7.15594,11023.6,0,0,0,8,8,0,0
1885,#754895,settled,1,63,44,1738.99,10.8532,10926.4,0,0,0,0,0,0,0
1886,#f19cbc,settled,1,15,14,1746.77,2.77997,10975.3,0,0,0,0,0,0,0
1887,#baf2e2,settled,1,65,49,1725.39,10.2898,10841,0,0,0,11,11,0,0
1888,#829456,settled,1,95,62,1697.46,4.455,10665.5,0,0,0,0,0,0,0
1889,#4be97d,settled,1,18,14,1700.81,2.40838,10686.5,0,0,0,0,0,0,0
1890,#c78ba4,settled,1,32,26,1692.35,3.53419,10633.4,0,0,0,11,11,0,0
1891,#90e0cb,settled,1,38,32,1703.27,2.99539,10702,0,0,0,0,0,0,0
1892,#5882f2,settled,1,300,174,1700.07,7.68862,10681.9,0,0,0,34,34,0,0
1893,#d4d765,settled,1,20,17,1680.38,1.93574,10558.2,0,0,0,15,15,0,0
1894,#9d798c,settled,1,9,11,1707.3,1.94253,10727.3,0,0,0,34,34,0,0
1895,#66cfb3,settled,1,74,50,1665.51,11.4379,10464.7,0,0,0,33,33,0,0
1896,#e270da,settled,2,132,100,1702.36,34.0726,10696.2,0,0,0,0,0,0,0
1897,#aac64d,settled,1,46,35,1665.82,4.75405,10466.6,0,0,0,0,0,0,0
1898,#736874,settled,1,357,194,1525.02,5.60067,9581.97,0,0,0,0,0,0,0
1899,#efbd9b,settled,2,218,155,1392.11,24.1782,8746.88,0,0,0,0,0,0,0
1900,#b85fc2,settled,1,16,14,1571.75,0.746883,9875.62,0,0,0,71,71,0,0
1901,#80b4e9,settled,1,13,13,1581.07,1.526,9934.17,0,0,0,16,16,0,0
1902,#49565d,settled,1,69,50,1651.74,7.52248,10378.2,0,0,0,0,0,0,0
1903,#c5ab83,settled,1,45,41,1658.96,10.6549,10423.6,0,0,0,0,0,0,0
1904,#8e4daa,settled,1,8,10,1665.57,3.17847,10465.1,0,0,0,0,0,0,0
1905,#56a3d1,settled,1,54,44,1672.57,10.7982,10509.1,0,0,0,0,0,0,0
1906,#d24445,settled,1,30,23,1576.02,4.25478,9902.44,0,0,0,0,0,0,0
1907,#9b9a6b,settled,1,33,26,1578.52,4.54338,9918.13,0,0,0,0,0,0,0
1908,#64ef92,settled,1,60,41,1577.52,4.44123,9911.83,0,0,0,0,0,0,0
1909,#e090b9,settled,1,11,11,1542.17,2.19817,9689.74,0,0,0,0,0,0,0
1910,#a8e6e0,settled,1,23,20,1539.24,2.69282,9671.3,0,0,0,0,0,0,0
1911,#718854,settled,1,35,30,1529.9,1.99709,9612.62,0,0,0,237,237,0,0
1912,#eddd7a,settled,1,25,22,1513.83,2.52606,9511.68,0,0,0,111,111,0,0
1913,#b67fa1,settled,1,37,29,1513.72,3.36832,9510.98,0,0,0,0,0,0,0
1914,#7ed4c8,settled,1,76,52,1516.36,2.30356,9527.55,0,0,0,0,0,0,0
1915,#4777ef,settled,1,124,82,1514.56,4.15967,9516.28,0,0,0,0,0,0,0
1916,#c3cb62,settled,1,30,26,1513.94,3.23306,9512.36,0,0,0,0,0,0,0
1917,#8c6d89,settled,1,75,50,1514.59,3.3845,9516.46,0,0,0,0,0,0,0
1918,#54c3b0,settled,1,34,32,1591.39,5.00856,9999.03,0,0,0,385,385,0,0
1919,#d064d7,settled,1,39,28,1579.33,4.12046,9923.22,0,0,0,0,0,0,0
1920,#99ba4a,settled,1,115,89,1596.65,4.63603,10032,0,0,0,141,141,0,0
1921,#625c72,settled,1,39,30,1594.6,2.47842,10019.1,0,0,0,83,83,0,0
1922,#ddb198,settled,1,40,35,1602.8,5.17094,10070.7,0,0,0,0,0,0,0
1923,#a653bf,settled,1,34,30,1554.96,2.2739,9770.09,0,0,0,223,223,0,0
1924,#6fa8e6,settled,1,31,25,1553.83,3.14871,9763.02,0,0,0,153,153,0,0
1925,#eb4a5a,settled,1,24,20,1553.17,2.83284,9758.84,0,0,0,199,199,0,0
1926,#b39f80,settled,1,8,10,1598.05,2.2657,10040.9,0,0,0,0,0,0,0
1927,#7c41a8,settled,1,10,10,1598.97,1.28442,10046.6,0,0,0,0,0,0,0
1928,#4597ce,settled,1,75,54,1603.27,5.37674,10073.7,0,0,0,0,0,0,0
1929,#c1eb41,settled,1,22,20,1605.55,3.24682,10087.9,0,0,0,0,0,0,0
1930,#898e69,settled,1,20,18,1589.45,3.62354,9986.82,0,0,0,0,0,0,0
1931,#52e38f,settled,1,69,49,1588.69,10.0328,9982.04,0,0,0,782,782,0,0
1932,#ce85b6,settled,1,12,11,1573.04,1.71209,9883.68,0,0,0,0,0,0,0
1933,#97dadd,settled,1,38,32,1595.06,9.42117,10022.1,0,0,0,713,713,0,0
1934,#5f7c51,settled,1,16,16,1595.97,1.56374,10027.8,0,0,0,102,102,0,0
1935,#dbd177,settled,1,53,46,1577.07,12.9855,9909.03,0,0,0,422,422,0,0
1936,#a4739e,settled,1,35,30,1573.59,3.75984,9887.16,0,0,0,238,238,0,0
1937,#6dc8c5,settled,1,9,10,1570.88,1.4544,9870.14,0,0,0,0,0,0,0
1938,#e96aec,settled,1,32,25,1588.42,1.97467,9980.31,0,0,0,289,289,0,0
1939,#b1bf5f,settled,1,34,26,1570.12,2.06026,9865.38,0,0,0,0,0,0,0
1940,#7a6287,settled,1,14,14,1588.83,7.54588,9982.93,0,0,0,146,146,0,0
1941,#43b7ad,settled,1,15,15,1590.63,7.64572,9994.23,0,0,0,143,143,0,0
1942,#bf58d4,settled,1,19,17,1594.06,1.29528,10015.8,0,0,0,130,130,0,0
1943,#87ae48,settled,1,58,47,1603.92,3.03411,10077.7,0,0,0,190,190,0,0
1944,#50506f,settled,1,274,174,1617.75,2.82169,10164.6,0,0,0,0,0,0,0
1945,#cca595,settled,1,27,29,1605.84,2.21314,10089.8,0,0,0,63,63,0,0
1946,#9547bd,settled,1,21,19,1602.71,3.26924,10070.1,0,0,0,0,0,0,0
1947,#5d9ce3,settled,1,11,12,1616.39,1.03635,10156.1,0,0,0,0,0,0,0
1948,#d9f156,settled,1,8,10,1614.96,0.955565,10147.1,0,0,0,30,30,0,0
1949,#a2937e,settled,1,54,47,1615.64,1.98989,10151.4,0,0,0,233,233,0,0
1950,#6be9a4,settled,1,27,23,1600.54,3.24911,10056.5,0,0,0,0,0,0,0
1951,#e78acb,settled,1,38,27,1618.17,3.84126,10167.2,0,0,0,0,0,0,0
1952,#afe0f2,settled,1,204,121,1620.29,4.34573,10180.6,0,0,0,0,0,0,0
1953,#788266,settled,1,12,12,1574.77,1.32144,9894.6,0,0,0,68,68,0,0
1954,#41d78c,settled,2,132,98,1546.42,44.5414,9716.42,0,0,0,1141,1141,8,0
1955,#bd79b3,settled,1,42,44,1486.23,23.2821,9338.28,0,0,0,453,453,0,0
1956,#85ceda,settled,1,200,120,1479.62,6.89163,9296.75,0,0,0,288,288,0,0
1957,#4e704e,settled,1,35,27,1482.85,4.50009,9316.99,0,0,0,47,47,0,0
1958,#cac574,settled,1,95,63,1485.38,5.52413,9332.93,0,0,0,118,118,0,0
1959,#93679c,settled,1,63,42,1487.81,4.39465,9348.19,0,0,0,0,0,0,0
1960,#5bbdc2,settled,1,89,65,1490.47,7.26266,9364.9,0,0,0,0,0,0,0
1961,#d75ee9,settled,1,47,33,1505.65,4.83732,9460.3,0,0,0,0,0,0,0
1962,#a0b35d,settled,1,305,191,1477.17,13.5762,9281.35,0,0,0,0,0,0,0
1963,#695684,settled,1,20,21,1582.28,11.0171,9941.74,0,0,0,80,80,0,0
1964,#e4aaaa,settled,1,121,77,1567.96,0.985804,9851.78,0,0,0,330,330,0,0
1965,#ad4dd2,settled,1,122,75,1570.4,1.23681,9867.1,0,0,0,267,267,0,0
1966,#76a245,settled,1,193,114,1571.39,1.97676,9873.33,0,0,0,0,0,0,0
1967,#f2436c,settled,1,38,28,1581.03,2.76026,9933.9,0,0,0,0,0,0,0
1968,#ba9993,settled,1,81,63,1528.03,4.82118,9600.87,0,0,0,0,0,0,0
1969,#83eeb9,settled,1,29,25,1524.44,3.02573,9578.36,0,0,0,0,0,0,0
1970,#4c90e0,settled,1,108,72,1526.87,4.32818,9593.62,0,0,0,0,0,0,0
1971,#c8e554,settled,1,73,50,1528.55,5.32409,9604.15,0,0,0,0,0,0,0
1972,#90877b,settled,1,65,47,1528.33,3.71716,9602.76,0,0,0,0,0,0,0
1973,#59dda1,settled,1,33,25,1498.03,4.85608,9412.37,0,0,0,0,0,0,0
1974,#d57ec8,settled,1,78,50,1465.25,6.77988,9206.46,0,0,0,0,0,0,0
1975,#9ed4ef,settled,1,76,56,1466.68,5.46906,9215.41,0,0,0,231,231,0,0
1976,#667663,settled,1,120,74,1460.99,4.52473,9179.65,0,0,0,231,231,0,0
1977,#e2cb89,settled,1,25,20,1488.29,1.24207,9351.18,0,0,0,0,0,0,0
1978,#ab6db1,settled,1,76,50,1491.17,5.1079,9369.3,0,0,0,2,2,0,0
1979,#74c2d7,settled,1,19,18,1488.89,1.12138,9354.98,0,0,0,2,2,0,0
1980,#f0644b,settled,1,11,11,1486.41,1.93789,9339.38,0,0,0,0,0,0,0
1981,#b8b972,settled,1,96,61,1463.11,3.98117,9193,0,0,0,0,0,0,0
1982,#815b99,settled,1,55,44,1431.22,8.03988,8992.64,0,0,0,274,274,0,0
1983,#4ab1bf,settled,1,109,72,1389.4,2.9541,8729.89,0,0,0,0,0,0,0
1984,#c652e7,settled,1,8,10,1398.64,2.09481,8787.9,0,0,0,0,0,0,0
1985,#8ea85a,settled,1,12,13,1361.56,1.29087,8554.94,0,0,0,0,0,0,0
1986,#574a81,settled,1,31,25,1409.78,5.36131,8857.89,0,0,0,0,0,0,0
1987,#d39ea8,settled,3,214,151,1328.82,37.4414,8349.22,0,0,0,0,0,24,0
1988,#9c41cf,settled,1,20,17,1323.38,1.60422,8315.04,0,0,0,0,0,0,0
1989,#649642,settled,3,315,209,1343.25,18.2313,8439.86,0,0,0,0,0,15,0
1990,#e0eb69,settled,2,334,215,1357.54,9.15781,8529.68,0,0,0,354,354,0,0
1991,#a98d90,settled,1,74,50,1373.98,21.3725,8632.98,0,0,0,0,0,0,0
1992,#72e2b6,settled,1,18,17,1393.39,3.16132,8754.96,0,0,0,54,54,0,0
1993,#ee84dd,settled,9,970,676,1514.24,187.245,9514.26,0,0,0,0,0,939,934
1994,#b6d951,settled,2,234,148,1885.97,33.0183,11849.9,0,0,0,0,0,0,0
1995,#7f7b78,settled,1,57,45,1637.17,11.0774,10286.6,0,0,0,0,0,0,0
1996,#48d19e,settled,1,54,43,1566.74,8.85875,9844.1,0,0,0,182,182,0,0
1997,#c472c6,settled,1,7,9,1560.02,2.7594,9801.89,0,0,0,34,34,0,0
1998,#8cc8ec,settled,1,15,14,1556.4,1.72772,9779.18,0,0,0,0,0,0,0
1999,#556a60,settled,1,65,49,1545.26,8.35423,9709.17,0,0,0,179,179,0,0
2000,#d1bf87,settled,1,34,29,1547.64,1.90379,9724.1,0,0,0,47,47,0,0
2001,#9a61ae,settled,1,59,44,1546.09,1.96363,9714.36,0,0,0,74,74,0,0
2002,#62b6d4,settled,1,229,132,1545.3,3.18482,9709.4,0,0,0,58,58,0,0
2003,#de5848,settled,1,24,20,1553.13,2.30715,9758.61,0,0,0,0,0,0,0
2004,#a7ad6f,settled,1,44,33,1554.43,3.17254,9766.78,0,0,0,0,0,0,0
2005,#704f96,settled,1,68,52,1533.17,5.3038,9633.2,0,0,0,119,119,0,0
2006,#eba4bd,settled,1,36,31,1511.42,2.90989,9496.54,0,0,0,0,0,0,0
2007,#b446e4,settled,1,238,138,1513.81,5.55672,9511.53,0,0,0,0,0,0,0
2008,#7d9c57,settled,1,71,49,1543.65,11.2767,9699.01,0,0,0,417,417,0,0
2009,#46f17e,settled,1,115,76,1524.87,9.28642,9581.04,0,0,0,376,376,0,0
2010,#c193a5,settled,1,52,40,1521.15,1.50685,9557.68,0,0,0,192,192,0,0
2011,#8ae8cb,settled,1,53,39,1494.6,2.47344,9390.84,0,0,0,0,0,0,0
2012,#538a3f,settled,1,12,12,1456.45,3.9297,9151.17,0,0,0,0,0,0,0
2013,#cfdf66,settled,1,65,50,1480.58,13.107,9302.73,0,0,0,1,1,0,0
2014,#97818d,settled,1,183,108,1490.69,6.0965,9366.3,0,0,0,0,0,0,0
2015,#60d6b3,settled,1,11,11,1486.43,1.8212,9339.49,0,0,0,1,1,0,0
2016,#dc78db,settled,1,358,208,1497.23,10.3585,9407.39,0,0,0,0,0,0,0
2017,#a5cd4e,settled,1,44,37,1465.23,8.00482,9206.33,0,0,0,0,0,0,0
2018,#6d7075,settled,1,62,48,1450.88,7.89341,9116.13,0,0,0,0,0,0,0
2019,#e9c49c,settled,1,75,50,1438.77,7.33433,9040.04,0,0,0,76,76,0,0
2020,#b266c3,settled,1,33,27,1355.86,2.46432,8519.12,0,0,0,149,149,0,0
2021,#7bbce9,settled,1,8,10,1362.73,2.04437,8562.27,0,0,0,19,19,0,0
2022,#435e5d,settled,1,36,28,1340.67,11.9727,8423.68,0,0,0,500,500,0,0
2023,#bfb384,settled,1,21,19,1341.86,4.52664,8431.12,0,0,0,22,22,0,0
2024,#8855ab,settled,1,219,134,1338.38,5.90094,8409.28,0,0,0,2282,2282,0,0
2025,#51aad2,settled,1,9,9,1339.18,1.08472,8414.33,0,0,0,21,21,0,0
2026,#cd4c46,settled,1,28,23,1329.38,2.27634,8352.77,0,0,0,339,339,0,0
2027,#95a16c,settled,1,34,27,1330.11,2.31231,8357.35,0,0,0,386,386,0,0
2028,#5e4393,settled,1,49,36,1329.84,0.874897,8355.64,0,0,0,525,525,0,0
2029,#da98ba,settled,1,125,74,1351.45,3.56074,8491.42,0,0,0,1346,1346,0,0
2030,#a3eee0,settled,1,9,10,1429.08,4.21692,8979.18,0,0,0,9,9,0,0
2031,#6b9054,settled,1,262,154,1417.7,4.13535,8907.69,0,0,0,0,0,0,0
2032,#e7e47b,settled,1,56,41,1418.37,4.60651,8911.87,0,0,0,0,0,0,0
2033,#b087a2,settled,1,65,50,1290.8,27.6248,8110.32,0,0,0,19,19,0,0
2034,#79dcc8,settled,1,14,14,1274.6,3.29019,8008.55,0,0,0,0,0,0,0
2035,#417ef0,settled,1,15,14,1273.41,2.42126,8001.07,0,0,0,19,19,0,0
2036,#bdd363,settled,1,42,34,1352.08,2.33582,8495.37,0,0,0,347,347,0,0
2037,#86758a,settled,1,19,18,1391.01,1.4444,8740,0,0,0,187,187,0,0
2038,#4fcbb1,settled,1,18,16,1403.28,2.00209,8817.1,0,0,0,0,0,0,0
2039,#cb6cd8,settled,1,84,61,1291.04,2.52721,8111.83,0,0,0,0,0,0,0
2040,#93c14b,settled,1,66,50,1241.25,11.0761,7799.01,0,0,0,0,0,0,0
2041,#5c6472,settled,1,81,58,1233.27,3.33077,7748.88,0,0,0,0,0,0,0
2042,#d8b899,settled,1,83,58,1233.71,2.22608,7751.65,0,0,0,0,0,0,0
